##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
531.241;166.325;1
840.301;263.0877;2
1371.542;429.4127;3
1725.0381;540.0877;4
2197.031;687.8627;5
2271.091;711.05;6
2389.5881;748.14996;7
2802.332;877.37506;8
2876.393;900.562;9
