##;##
@Airflow2
HACS volumetric airflow;Parallel volumetric airflow 0.1 loss;Parallel volumetric airflow 0.2 loss;Parallel volumetric airflow 0.3 loss;Parallel volumetric airflow 0.4 loss;Parallel volumetric airflow 0.5 loss
0.08979592;0.09795918;0.114285715;0.13061225;0.14693879;0.17959186
0.13877553;0.15510206;0.1714286;0.19591841;0.22857144;0.26938772
0.20408168;0.22857144;0.25306123;0.2938775;0.34285706;0.4081631
0.22040819;0.24489796;0.26938772;0.31020403;0.35918358;0.4326529
0.2938775;0.32653055;0.36734682;0.41632637;0.48979568;0.5877548
0.31020403;0.3510203;0.39183658;0.4489794;0.5224487;0.6204078
0.32653055;0.35918358;0.4081631;0.46530592;0.5387752;0.6448976
0.34285706;0.38367334;0.4326529;0.48979568;0.57142824;0.6857139
0.38367334;0.42448962;0.48163244;0.5469385;0.6367343;0.75918317
0.4081631;0.45714265;0.51428545;0.5877548;0.6857139;0.81632596
