##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
531.241;166.325;1
827.481;259.074;2
1240.225;388.299;3
1314.286;411.48602;4
1786.279;559.261;5
1904.7749;596.36;6
1978.835;619.548;7
2097.331;656.647;8
2334.323;730.84705;9
2512.068;786.497;10
