##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
353.496;110.675;1
884.73706;277.0;2
1297.4811;406.225;3
1769.473;554.0;4
2122.969;664.6749;5
2654.21;831.0;6
2963.27;927.7627;7
3272.33;1024.5254;8
3568.5703;1117.2743;9
4099.811;1283.5994;10
4631.0522;1449.9243;11
5103.0444;1597.6993;12
5412.1045;1694.462;13
5884.0967;1842.2372;14
6121.0894;1916.4362;15
