##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
412.744;129.225;1
590.489;184.874;2
708.985;221.974;3
1121.729;351.199;4
1299.474;406.848;5
1477.218;462.498;6
1551.2781;485.685;7
1669.774;522.78503;8
