##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
531.241;166.325;1
884.73706;277.0;2
1238.233;387.675;3
1710.2261;535.45;4
2122.97;664.67505;5
2241.466;701.77405;6
2550.5261;798.53674;7
2963.27;927.7617;8
3141.015;983.41064;9
3613.008;1131.1857;10
3687.069;1154.3727;11
3996.1292;1251.1354;12
4070.189;1274.3226;13
4144.25;1297.5096;14
4381.2417;1371.7096;15
4455.3022;1394.8976;16
