##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
309.06;96.7627;1
662.556;207.43771;2
840.301;263.0877;3
1018.046;318.737;4
1136.542;355.836;5
1314.286;411.48602;6
1492.03;467.136;7
