##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
412.744;129.225;1
486.805;152.412;2
840.301;263.087;3
958.797;300.187;4
1136.541;355.83698;5
1314.285;411.486;6
1492.03;467.135;7
1669.774;522.78503;8
