##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
471.992;147.775;1
1003.23303;314.09998;2
1415.977;443.32498;3
1947.2181;609.65;4
2419.21;757.4249;5
2728.27;854.1876;6
3141.014;983.4126;7
3259.511;1020.5116;8
3568.571;1117.2743;9
3981.315;1246.4993;10
4512.556;1412.8243;11
