##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
531.241;166.325;1
943.985;295.55;2
1415.977;443.32498;3
1534.4741;480.425;4
1771.467;554.624;5
1845.5271;577.81104;6
2023.271;633.46;7
2319.511;726.209;8
2393.571;749.397;9
2512.067;786.497;10
