##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
309.06;96.7627;1
486.805;152.412;2
1018.046;318.737;3
1092.106;341.924;4
1210.602;379.024;5
1506.842;471.773;6
1978.834;619.548;7
2156.5781;675.198;8
2393.571;749.397;9
2512.067;786.497;10
