##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
412.744;129.225;1
825.488;258.45;2
1003.23303;314.099;3
1180.978;369.748;4
1299.474;406.848;5
1373.5339;430.036;6
1551.2781;485.685;7
1669.774;522.78503;8
