##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
309.06;96.7627;1
781.052;244.53769;2
899.549;281.6367;3
1077.294;337.286;4
1151.354;360.473;5
1388.346;434.673;6
1566.0901;490.323;7
1684.5859;527.423;8
2215.8271;693.748;9
2512.067;786.497;10
