##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
309.06;96.7627;1
781.052;244.53769;2
855.112;267.72498;3
1386.353;434.05;4
1623.3461;508.24902;5
1741.842;545.349;6
1860.3391;582.449;7
2038.083;638.098;8
2215.8271;693.748;9
2512.067;786.497;10
