##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
353.496;110.675;1
662.556;207.43771;2
1075.2999;336.66272;3
1253.0449;392.312;4
1606.541;502.987;5
1915.6011;599.7497;6
2387.594;747.5247;7
2800.3381;876.7497;8
3331.579;1043.0747;9
3450.075;1080.1737;10
3627.82;1135.8228;11
4159.061;1302.1477;12
4233.121;1325.335;13
4307.182;1348.522;14
4544.175;1422.721;15
5016.1685;1570.496;16
5193.9136;1626.145;17
5312.4106;1663.245;18
5608.6504;1755.994;19
6139.891;1922.3191;20
