##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
471.993;147.775;1
884.737;277.0;2
1415.978;443.32498;3
1887.9711;591.1;4
2300.715;720.32495;5
2654.211;831.0;6
3126.2039;978.7749;7
3657.4448;1145.0999;8
