##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
309.06;96.7627;1
662.556;207.43771;2
781.052;244.537;3
1018.04504;318.736;4
1255.037;392.936;5
1432.782;448.586;6
1506.842;471.773;7
2038.083;638.098;8
2215.8271;693.748;9
2512.067;786.497;10
