##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
412.744;129.225;1
825.488;258.45;2
1003.23303;314.099;3
1180.978;369.748;4
1358.7219;425.398;5
1536.466;481.048;6
1610.526;504.235;7
1964.022;614.91;8
2082.518;652.01;9
