##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
412.744;129.225;1
531.241;166.325;2
708.985;221.974;3
1121.729;351.199;4
1195.79;374.386;5
1314.286;411.48602;6
1492.03;467.136;7
1669.774;522.78503;8
