##;##
@Airflow2
HACS volumetric airflow;Parallel volumetric airflow 0.1 loss;Parallel volumetric airflow 0.2 loss;Parallel volumetric airflow 0.3 loss;Parallel volumetric airflow 0.4 loss;Parallel volumetric airflow 0.5 loss
0.08979592;0.09795918;0.114285715;0.13061225;0.14693879;0.17959186
0.15510206;0.1714286;0.19591841;0.22040819;0.26122448;0.31020403
0.24489796;0.26938772;0.30204076;0.34285706;0.39999986;0.48163244
0.31836727;0.35918358;0.39999986;0.45714265;0.530612;0.6367343
0.39999986;0.44081613;0.49795893;0.563265;0.66122407;0.7918362
0.4489794;0.49795893;0.55510175;0.6367343;0.7428567;0.88979536
0.51428545;0.57142824;0.6448976;0.7346934;0.8571423;1.0285708
0.6040813;0.66938734;0.7510199;0.8571423;0.9959177;1.1999991
0.6775506;0.7510199;0.84897906;0.96326464;1.1265298;1.3469378
0.7428567;0.8244893;0.9306116;1.0612237;1.2408154;1.4857131
0.7755097;0.8571423;0.96326464;1.10204;1.2897949;1.542856
0.7836729;0.8734688;0.9795912;1.1183666;1.3061215;1.5673457
0.8734688;0.9714279;1.0857135;1.2408154;1.4530602;1.7387742
0.9387749;1.0448972;1.1755093;1.3387744;1.5591824;1.8693863
0.94693816;1.0530605;1.1836727;1.355101;1.5836722;1.8938761
1.0040809;1.1183666;1.257142;1.4367336;1.6734681;2.0081618
1.0775503;1.1918359;1.3469378;1.5346926;1.7877537;2.1469371
1.1591828;1.2897949;1.4530602;1.6571417;1.9346924;2.3183656
1.2163256;1.355101;1.5265294;1.7387742;2.0326514;2.432651
