##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
353.496;110.675;1
531.241;166.325;2
943.985;295.55;3
1062.481;332.649;4
1240.225;388.299;5
1314.286;411.48602;6
1492.03;467.136;7
1669.774;522.78503;8
