##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
412.744;129.225;1
884.737;277.0;2
1415.978;443.32498;3
1534.4751;480.425;4
1771.467;554.624;5
1845.5271;577.81104;6
1964.0231;614.911;7
2038.083;638.098;8
2215.8281;693.748;9
2512.068;786.497;10
