##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
412.744;129.225;1
721.80396;225.9877;2
899.549;281.6367;3
1208.609;378.39938;4
1562.105;489.0744;5
2093.346;655.3994;6
2565.339;803.1744;7
2918.8352;913.84937;8
3390.8284;1061.6244;9
3568.5732;1117.2744;10
3746.3174;1172.9235;11
3864.8142;1210.0234;12
4336.8066;1357.7983;13
4573.7993;1431.9974;14
4692.2954;1469.0964;15
5223.5366;1635.4214;16
5460.5283;1709.6205;17
