##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
309.06;96.7627;1
618.12;193.5254;2
692.18;216.7127;3
1104.924;345.93768;4
1576.917;493.7127;5
1885.977;590.4754;6
2298.721;719.7004;7
2652.217;830.3754;8
3005.713;941.0504;9
3359.209;1051.7255;10
3712.705;1162.4004;11
4243.9463;1328.7253;12
4656.6904;1457.9504;13
5069.4346;1587.1755;14
5187.9316;1624.2755;15
