##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
353.496;110.675;1
825.489;258.45;2
1238.233;387.675;3
1769.474;554.0;4
2078.534;650.7627;5
2550.527;798.53766;6
2624.587;821.725;7
2743.084;858.825;8
3155.8281;988.05;9
3627.8208;1135.825;10
3701.8818;1159.012;11
3820.378;1196.111;12
3938.8738;1233.21;13
4057.3696;1270.309;14
4131.4297;1293.497;15
4249.927;1330.5969;16
4546.167;1423.346;17
