##;##
@Chart
PowerConsumption;Cooling Power Consumption;Nb of deployed VMs
471.993;147.775;1
884.737;277.0;2
1062.482;332.649;3
1371.542;429.41168;4
1725.0381;540.0867;5
2197.031;687.8617;6
2609.7751;817.0867;7
3081.768;964.86163;8
3200.265;1001.9617;9
3731.5059;1168.2866;10
4085.002;1278.9617;11
4159.062;1302.1489;12
4631.055;1449.924;13
4868.047;1524.123;14
5045.791;1579.772;15
